id,category,text,emotion,style,pace,volume,prosody,tone,formality,medium,pitch,intensity,energy_scale,scenario
VT-75428,addresses_generic,"FYI, The ZIP code is 60614, not 60641.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-65295,addresses_generic,"FYI, Apartment 3C, buzzer code 5147. For real.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-93686,addresses_generic,"FYI, The ZIP code is 60614, not 60641.—copy.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-36818,addresses_generic,"Okay, The ZIP code is 60614, not 60641. If possible.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-10030,addresses_generic,"Send the parcel to Building 9, Bay 12. For real.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-70533,addresses_generic,"Listen, Use the service elevator—freight only.—got it.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-12108,addresses_generic,"Ship it to 123 Example Street, Suite 400, Springfield. Thanks.",neutral,precise,normal,normal,flat,neutral,neutral,work_chat,neutral,neutral,5,general
VT-45750,addresses_generic,"Hey, Unit B, second floor, back entrance.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-10196,addresses_generic,"FYI, Ship it to 123 Example Street, Suite 400, Springfield. If possible.",neutral,precise,normal,normal,flat,neutral,neutral,work_chat,neutral,neutral,5,general
VT-45750,addresses_generic,"Hey, Unit B, second floor, back entrance.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-26013,addresses_generic,Heads up: Cross streets are Maple and 8th. For real.,neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-74996,addresses_generic,"Listen, Ship it to 123 Example Street, Suite 400, Springfield.—got it.",neutral,precise,normal,normal,flat,neutral,neutral,work_chat,neutral,neutral,5,general
VT-45750,addresses_generic,"Hey, Unit B, second floor, back entrance.",neutral,precise,normal,normal,flat,neutral,neutral,general,neutral,neutral,5,general
VT-72314,agreements,"Okay, I’m in.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-36182,agreements,Reminder: Copy that.—copy.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-92448,agreements,"Okay, I’m in.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-66512,agreements,That’s a yes from me. Right now.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-90266,agreements,"Listen, Green light.—copy.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-18297,agreements,Note: Agreed—let’s lock it. Thanks.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14639,agreements,"Heads up: Yep, that works for me. Please.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-72314,agreements,"Okay, I’m in.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-19378,agreements,Note: Agreed—let’s lock it. Thanks.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-68682,agreements,Heads up: That’s a yes from me.—got it.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-94913,agreements,Note: Approved. For real.,positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-56697,agreements,"Hey, Green light.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-78785,agreements,"Okay, Copy that. Please.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-30721,agreements,Reminder: Count me on board. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-62054,agreements,"Listen, Agreed—let’s lock it.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-74384,agreements,"Note: Yep, that works for me.—copy.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-58238,agreements,Heads up: Copy that. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14613,agreements,"FYI, I’m in. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-99958,agreements,Agreed—let’s lock it.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-94913,agreements,Note: Approved. For real.,positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-86212,agreements,Approved.,positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-99712,agreements,"Okay, Approved.",positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-50415,agreements,Copy that. For real.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14639,agreements,"Heads up: Yep, that works for me. Please.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-48541,agreements,"Hey, Yep, that works for me. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-45220,agreements,Approved. Thanks.,positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-53040,agreements,"Hey, Agreed—let’s lock it. For real.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-53599,agreements,Reminder: Sounds right. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-35191,agreements,Reminder: Sounds right. Right now.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-27819,agreements,"FYI, Sounds right. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-23910,agreements,"Hey, Copy that.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-66512,agreements,That’s a yes from me. Right now.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-55074,agreements,That’s a yes from me.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-63707,agreements,"FYI, Yep, that works for me. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-59317,agreements,"Listen, Approved. For real.",positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-12614,agreements,Reminder: That’s a yes from me. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-94428,agreements,"FYI, Count me on board. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-74384,agreements,"Note: Yep, that works for me.—copy.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-63707,agreements,"FYI, Yep, that works for me. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-96449,agreements,"Hey, That’s a yes from me. Thanks.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14639,agreements,"Heads up: Yep, that works for me. Please.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-56574,agreements,I’m in. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-96511,agreements,Reminder: Green light. For real.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-58047,agreements,"Listen, Approved.—got it.",positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-57169,agreements,"Listen, Agreed—let’s lock it. Right now.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-53599,agreements,Reminder: Sounds right. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-86662,agreements,"Listen, Copy that.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-37622,agreements,"Listen, Count me on board. Right now.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-24364,agreements,Sounds right.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-18566,agreements,Note: Copy that.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14613,agreements,"FYI, I’m in. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-50415,agreements,Copy that. For real.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-69929,agreements,"Okay, Count me on board.—copy.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-92552,agreements,"Okay, Agreed—let’s lock it. Thanks.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-20820,agreements,"FYI, Yep, that works for me. For real.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-21070,agreements,"Hey, Agreed—let’s lock it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-42692,agreements,Approved.,positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-55074,agreements,That’s a yes from me.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-60373,agreements,Note: That’s a yes from me. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-56869,agreements,"Listen, Yep, that works for me.—got it.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-78242,agreements,Reminder: Count me on board. Thanks.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-10579,agreements,"Hey, Copy that.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-30721,agreements,Reminder: Count me on board. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-57169,agreements,"Listen, Agreed—let’s lock it. Right now.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-99958,agreements,Agreed—let’s lock it.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-71021,agreements,Count me on board.—copy.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-68240,agreements,Reminder: Count me on board. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-35676,agreements,"Okay, Solid. Do it. Right now.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-97265,agreements,Count me on board.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-68240,agreements,Reminder: Count me on board. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-78520,agreements,"Okay, Solid. Do it. For real.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-60016,agreements,Heads up: Count me on board. Please.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-38009,agreements,Agreed—let’s lock it. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-37622,agreements,"Listen, Count me on board. Right now.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-62664,agreements,Reminder: That’s a yes from me. For real.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-75359,agreements,"Hey, Approved.—copy.",positive,casual,normal,normal,varied,neutral,casual,work_chat,neutral,neutral,5,general
VT-66512,agreements,That’s a yes from me. Right now.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-96062,agreements,Copy that. Right now.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-78062,agreements,Heads up: Agreed—let’s lock it.—copy.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-20820,agreements,"FYI, Yep, that works for me. For real.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-14613,agreements,"FYI, I’m in. If possible.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-95475,agreements,Heads up: Count me on board. For real.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-38882,agreements,Reminder: Count me on board. If possible.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-55878,agreements,Heads up: Count me on board.—copy.,positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
VT-60613,agreements,"Listen, Yep, that works for me. Please.",positive,casual,normal,normal,varied,neutral,casual,general,neutral,neutral,5,general
